@relation demo

@attribute Hu_0 numeric
@attribute Hu_1 numeric
@attribute Hu_2 numeric
@attribute Hu_3 numeric
@attribute Hu_4 numeric
@attribute Hu_5 numeric
@attribute Hu_6 numeric
@attribute M_01 numeric
@attribute M_10 numeric
@attribute M_11 numeric
@attribute M_02 numeric
@attribute M_20 numeric
@attribute Mu_01 numeric
@attribute Mu_10 numeric
@attribute Mu_11 numeric
@attribute Mu_02 numeric
@attribute Mu_20 numeric
@attribute classe {Fogo, Fumaca, Queimada, Vegetacao}

@data
0.0021238755075036527,1.3132383269159434e-06,5.4706447789225925e-09,8.851809435543139e-10,2.5645395560364778e-19,-1.6888889629805528e-13,1.930947366069253e-18,1070490.0,524025.0,9530880.0,19358580.0,6304365.0,546465.0,-546464.9999999999,-2954051.2777777766,7051755.833333334,6653265.444444444,Fogo
0.001372050582030799,1.7956595505259254e-07,1.8607337847688811e-10,1.4565403056973926e-11,3.2765273651556527e-22,5.7600787440939685e-15,-6.838292141930537e-22,1368330.0,819315.0,10571790.0,23303940.0,9292965.0,549014.9999999999,-549015.0000000005,-3586772.3984771594,7668332.170050762,5611671.091370557,Fogo
0.0010633037058698064,7.898164551088318e-09,1.9386629570216202e-11,2.1772126590800422e-13,-7.481060848372774e-26,1.817709243838692e-17,-4.410033096722558e-25,1015665.0,975630.0,10496820.0,13898775.0,12697980.0,40035.00000000009,-40034.99999999982,199942.2619047622,3213303.5714285714,2839580.8333333316,Fogo
0.0010730766546860723,3.234658497961588e-08,6.619572396736694e-11,1.5209644856077944e-12,1.5237247328471552e-23,1.8453082961439504e-16,-8.577697449740258e-25,1067685.0,1268370.0,12473070.0,14290455.0,19192830.0,-200684.99999999997,200684.99999999994,-963304.1646191649,3694735.098280098,4079971.805896807,Fogo
0.0010189786809892242,2.6595628803443245e-08,2.3005520213258954e-12,1.0201405584488866e-12,1.4803318242679744e-24,1.5233431956497266e-16,5.009903353781319e-25,1215075.0,1086045.0,12837465.0,18055275.0,14249145.0,129030.00000000004,-129029.99999999997,118305.76456310648,4160752.6820388343,3180755.4975728155,Fogo
0.0011682553379464846,2.7677247420237822e-09,3.567230103651577e-11,8.5043078944566e-13,8.915037920172404e-25,-4.228808833839657e-17,4.598456073828702e-24,890970.0,1109250.0,10147215.0,11405640.0,15744720.0,-218280.0,218280.00000000003,-715264.0909090906,3581571.8181818184,3342608.181818182,Fogo
0.0010940157419846853,1.5901767239507408e-08,2.5187984880943693e-11,5.123069005770281e-13,-1.9422166740026956e-26,3.4779910288497304e-17,-1.8402118926975207e-24,886635.0,914175.0,9573465.0,11381925.0,12105615.0,-27540.000000000073,27540.000000000044,324741.7587209302,2428856.468023256,2587175.8866279074,Fogo
0.0011324796036334913,7.571368189150671e-08,1.633949453330469e-11,7.492604990850195e-13,2.48656181119729e-24,-1.684235580475576e-16,8.30580839468192e-25,866490.0,954975.0,8337735.0,10807410.0,12929775.0,-88484.99999999996,88484.99999999988,-812291.1033519554,2668782.276536312,3025649.078212291,Fogo
0.0015333744006840503,9.390525806839054e-09,1.7389865963981078e-10,5.116398521763753e-12,6.450119968228943e-23,-2.0992108751681518e-16,1.383136264092111e-22,957270.0,895305.0,9096105.0,12838230.0,11191185.0,61965.00000000011,-61964.99999999994,-102893.54223433243,3087455.9264305183,2667047.7792915516,Fogo
0.00122789992219411,1.1252222177049915e-07,4.9732626502632883e-11,4.281269538560563e-12,-5.394044283023784e-23,1.2903138972309079e-15,-3.151307937665727e-23,644640.0,733380.0,7087470.0,8426730.0,9043320.0,-88740.00000000013,88740.00000000001,-106675.64885496181,2324560.5343511454,1110803.358778626,Fogo
0.0016369363786435907,3.380790836887498e-08,8.728015305385859e-12,6.616628047371739e-12,-3.729404632903671e-23,6.049672563287465e-16,-3.372590973868611e-23,101235.0,32130.0,407235.0,1309935.0,160140.0,69105.0,-69105.0,-608347.7419354838,617585.3225806452,633658.5483870968,Fogo
0.0012440124719050772,4.732821206159365e-08,3.850525494775446e-11,2.913949403145354e-12,7.73379583229867e-24,-6.210536086397538e-16,2.9881600138289984e-23,747660.0,662745.0,6279120.0,9539040.0,7294275.0,84915.00000000001,-84915.00000000007,-163510.8333333331,2467594.166666667,1757681.6666666665,Fogo
0.0012381520447722618,4.9680084325026605e-08,8.231970950589578e-12,5.024467679259824e-12,-2.0839559032145176e-23,1.0149332272054036e-15,2.4695940634025844e-23,886635.0,635460.0,7108380.0,12119895.0,6854400.0,251175.0,-251175.0,-569438.1093750002,3259199.6250000005,2678903.296875001,Fogo
0.0016440155217413675,8.181993329098096e-08,2.356359801020901e-10,1.3146464149224284e-11,6.183389605383297e-22,3.6751349044202315e-15,3.9120934687910454e-22,732870.0,630105.0,5909625.0,9124410.0,7074465.0,102765.0000000001,-102765.00000000003,-412341.0921501708,2077126.433447099,1901853.532423209,Fogo
0.0011096022070314852,1.611980399641384e-08,1.0707163644793112e-10,5.209683935734916e-13,-3.601746988793083e-24,-2.939360169892783e-17,-1.4720106355679355e-24,2178210.0,2155260.0,30965670.0,38643720.0,37542120.0,22949.9999999999,-22950.000000000036,781577.5081967214,8145024.393442623,7682788.819672132,Fogo
0.0012094603552435534,1.5302035208449946e-08,8.15307274638323e-11,7.85692570115033e-12,-2.369854116398822e-23,3.991057327522327e-16,-1.9743924893090485e-22,1962990.0,1828605.0,25917690.0,33639090.0,31077615.0,134384.99999999985,-134385.0000000002,-329846.52133580775,5735052.662337663,6880758.673469388,Fogo
0.001285073581819247,2.2497027174220117e-07,2.525542323400523e-12,8.750787624043213e-12,5.8780612462480786e-24,4.086563465492989e-15,-4.0716352674156024e-23,1087575.0,1557030.0,14033415.0,13386735.0,27196260.0,-469455.0000000003,469455.00000000006,-2607382.350332594,5018130.299334811,8032272.139689579,Fogo
0.0012480584162914304,1.1857989585314672e-07,1.3694257183427494e-10,7.58217628599499e-12,1.3488042135840936e-22,1.604372312592346e-15,2.0371504431361986e-22,1303815.0,1495575.0,16922820.0,17928285.0,24562365.0,-191760.0,191759.9999999998,167812.483870968,3902042.903225807,6008937.35483871,Fogo
0.0015836002279111482,1.321318104855516e-07,2.0952394220867493e-10,2.0078430305878217e-12,-1.7701545235992294e-24,-3.1415676737941043e-16,4.11443210517274e-23,2311065.0,2765475.0,39106545.0,41370945.0,58103025.0,-454409.9999999999,454410.0000000001,-2963794.0975609743,8630419.024390243,10652914.829268292,Fogo
0.0011211489760402185,2.58957918786474e-10,1.6348820244574952e-10,1.3799156113043392e-12,4.544705615717136e-24,-1.698825291596446e-17,2.0221908920272913e-23,487305.0,486030.0,3684240.0,4970715.0,5091840.0,1275.0000000000366,-1274.9999999999927,-16197.071713147414,1260621.4541832667,1401135.5976095619,Fogo
0.0010852576903603514,4.842335119348167e-09,3.514950106546736e-11,2.573523488327599e-14,-1.1801606478530359e-26,9.289056217423947e-19,2.1443599353513948e-26,458745.0,538815.0,4024410.0,4591785.0,5994285.0,-80070.00000000009,80070.0,-102022.21991701251,1271700.8713692948,1374475.3941908714,Fogo
0.0011139964054893503,5.534405421290917e-08,8.584303506872471e-11,6.435173616398604e-13,4.7707870765961405e-24,7.396266549071816e-17,3.4043383791753445e-25,548760.0,475575.0,4600455.0,6204150.0,4956945.0,73184.99999999997,-73185.00000000004,266672.8630705395,1391173.1327800832,1363819.3568464734,Fogo
0.00103777002781068,5.561365700195283e-09,7.351758514009251e-11,1.768691640753598e-13,-3.8175075909205287e-25,-6.387632728890375e-18,5.109159701814695e-25,632655.0,619650.0,6024630.0,7573755.0,7160910.0,13004.999999999976,-13005.000000000007,40136.20622568086,1468876.4007782103,1304543.287937743,Fogo
0.001038879713599567,2.5993792708371875e-09,2.8664494231408205e-12,8.330516485598677e-13,5.33200623267375e-25,1.861936341990012e-17,1.1716827236772655e-24,490110.0,555645.0,4318170.0,5178030.0,6162585.0,-65534.99999999996,65534.999999999985,-145995.3703703703,1370832.7777777778,1249383.5185185187,Fogo
0.0019739674922514324,6.567563104544104e-07,2.2359135483563222e-10,1.129299653578292e-11,4.936731956569773e-22,-1.2884208694493273e-15,-2.798331431592242e-22,433245.0,454155.0,3293835.0,4280175.0,5171145.0,-20909.999999999993,20910.00000000006,-353919.5518867924,816172.0047169811,1363902.3820754718,Fogo
0.0011830117246978728,5.711437460864132e-09,8.019439844045663e-11,6.083668355938411e-12,3.094228110301532e-23,1.9524037646151155e-16,-1.3076455388128586e-22,676260.0,548505.0,6137340.0,8782200.0,6149835.0,127754.99999999997,-127754.9999999999,-297577.43644067785,1454080.2330508474,1421746.0169491523,Fogo
0.0009919195501337885,2.1418110111957456e-08,1.2852867663370137e-10,8.00353551441785e-13,5.772802333008164e-25,1.0330986661164285e-16,8.096957219258828e-24,503880.0,608430.0,4899825.0,5450880.0,7050240.0,-104550.0,104550.0,-60825.11952191253,1654858.565737052,1437297.8486055778,Fogo
0.0014115382820838562,1.7526985753087924e-07,7.698266418348327e-10,2.132048319312428e-11,2.198338300227261e-21,8.411939130950601e-15,-1.6211372035786765e-21,388620.0,451860.0,3420570.0,4063680.0,4610400.0,-63239.99999999997,63240.000000000015,66673.99999999994,1318092.5714285714,872245.7142857146,Fogo
0.0015425813767418017,8.627716333586252e-08,1.0079373993210416e-09,2.8198101067022906e-11,4.650697258159819e-21,8.20756718812515e-15,-9.849971140868603e-22,650760.0,440895.0,4200360.0,8044230.0,4339335.0,209865.0,-209865.0,-869495.21484375,2231649.43359375,2036254.6875,Fogo
0.0010621332192470975,3.176711247824803e-09,6.961696656448436e-11,8.552162496329482e-15,4.863370325585548e-27,-3.72118493078752e-19,4.4601674452814466e-27,461805.0,386325.0,3493500.0,4944195.0,3814035.0,75479.99999999999,-75480.00000000004,-28337.341463414654,973527.8048780487,1067984.7804878051,Fogo
0.0010065179179041346,3.897419484364688e-09,5.1733391008194485e-12,1.215463925865557e-13,-8.566118889042305e-26,-6.8941664011613184e-18,-4.417877323398235e-26,410550.0,462570.0,3299700.0,3921900.0,4881720.0,-52020.00000000001,52020.00000000003,57855.450643776836,1130597.7682403433,1325969.356223176,Fogo
0.001662528073091266,3.356087216977875e-07,4.413307134943618e-10,2.9018116762725253e-11,3.0278563683503972e-21,1.5726396579136745e-14,1.2711749661254513e-21,470730.0,400605.0,3311685.0,5233110.0,4122075.0,70124.99999999999,-70124.99999999999,-482321.0249999999,984693.975,1071744.6,Fogo
0.0011413743405770877,1.040125088195631e-07,1.550956080276146e-10,3.0825207764043028e-12,-6.172286330351251e-23,-9.779150354651663e-16,-2.707442608159564e-23,516120.0,358275.0,3683475.0,5967000.0,3357585.0,157845.0,-157845.0,-197914.8820754717,1500392.3349056602,1444045.7547169817,Fogo
0.001304115954975178,3.901832276561438e-08,7.054629916223166e-11,5.989742445300539e-13,7.537200346634925e-26,8.185868724033865e-17,3.892852540255013e-24,538050.0,576810.0,4822815.0,5958330.0,6301560.0,-38759.99999999993,38759.999999999985,82657.55813953493,1580833.9534883723,1267247.209302326,Fogo
0.003512965456839643,1.1976783309679447e-07,2.4654167665007558e-09,3.837647673690669e-10,-1.5493621944738051e-19,9.698261622274186e-14,3.3961437725990875e-19,7596195.0,8444070.0,172526115.0,201629265.0,238164900.0,-847875.0000000005,847875.0000000007,-5099293.942039109,45579077.513966456,44870382.11941341,Fogo
0.006553391714846354,2.589249923557394e-06,4.0469330981514994e-08,1.9017814357050585e-08,-4.958516230731037e-16,2.916320856147508e-11,1.8025485875139962e-16,1531785.0,1500930.0,20654490.0,26050545.0,30741270.0,30854.999999999953,-30854.99999999997,-770260.5106888358,4203278.871733966,9765639.29928741,Fogo
0.0037696667672360994,1.0349908563463153e-06,3.0229953064853535e-10,4.6482519509343355e-10,6.057194982901045e-20,1.144728375113239e-13,-1.633749261846095e-19,12886425.0,9815715.0,302730645.0,474373185.0,291940575.0,3070710.000000001,-3070709.9999999977,-38289602.82149713,81386622.26487525,73860710.84452973,Fogo
0.003156795612173357,4.655797252968112e-07,1.5260368758477485e-09,2.477382683660172e-10,1.0613337679973525e-19,2.461659077822421e-14,-1.0926443157578397e-19,9964635.0,11066490.0,255984300.0,300728895.0,355608210.0,-1101855.0,1101855.000000003,-16758273.415470997,60786957.10854649,58975385.567685604,Fogo
0.0038919510215127324,3.988591467442729e-09,2.532022581102204e-09,1.4769342469710601e-09,1.678285556236053e-18,-1.808980718387729e-14,2.311005067533617e-18,7542645.0,6530040.0,145342095.0,212491755.0,174038010.0,1012605.0000000003,-1012604.9999999963,-3467797.5396226356,47146213.86792453,50868040.29056605,Fogo
0.0038971499629002274,7.757463877785106e-08,4.04235526476055e-09,1.3371991820651236e-10,9.721879823360398e-20,-3.339753938501698e-14,-1.4627748040207e-20,7772400.0,8330595.0,168906390.0,204306000.0,230224455.0,-558194.9999999992,558195.0000000013,-1526759.268537077,46870553.677354716,49242277.84569139,Fogo
0.0027258511257304205,6.788067940833383e-08,8.681181946562894e-09,7.520040652636686e-11,-1.7514459038551248e-21,1.2637301962087249e-14,6.073502393623806e-20,7951410.0,5032170.0,136863345.0,252543330.0,117804900.0,2919240.0,-2919240.0000000005,-32170921.838365886,62026982.664298415,59292126.234458245,Fogo
0.0020724057308143546,5.685838502527237e-07,5.628194140000084e-11,1.178377745625331e-11,3.650290606708187e-23,-5.042231284398858e-15,-3.0126350456420984e-22,6328335.0,4708065.0,107640600.0,175237275.0,96429015.0,1620270.0,-1620270.0000000014,-5268143.059502668,44904154.11634103,28374122.890763756,Fogo
0.003486304437774805,4.865229606972701e-07,3.4872842293795202e-09,6.514840392466854e-11,3.030421413202912e-20,4.094415415614509e-14,-6.776774734825554e-21,7420755.0,7597215.0,149529960.0,198324975.0,203048595.0,-176459.99999999988,176459.99999999884,-8363447.591006427,44271241.28479658,41576991.73447535,Fogo
0.004095550507668401,3.1509190245991556e-07,3.1150297506199012e-09,6.526001838644633e-10,2.891603625410303e-19,3.28987186381735e-13,8.843973990157205e-19,5856840.0,5895855.0,149581470.0,176095860.0,183680325.0,-39015.00000000019,39015.00000000052,2383679.853260869,29885064.538043477,35515005.26086957,Fogo
0.0024985260446111295,6.965540472165121e-07,3.133933083781852e-10,1.1159859109840706e-10,1.6091619911429422e-20,8.957937998898649e-14,1.329051114105816e-20,12746940.0,8378790.0,252928890.0,467215080.0,210647340.0,4368150.0,-4368149.999999999,-52368181.13172543,119430523.89610389,86662261.26159558,Fogo
0.0025223298627221015,8.952760577742779e-07,5.617633590956421e-10,3.650907092278332e-11,1.1821879082874845e-22,-2.129802906445117e-15,-5.227172538727123e-21,6727665.0,9044340.0,155399040.0,160427895.0,281900460.0,-2316675.000000001,2316674.999999999,-28890395.48261177,49392413.58055356,69169687.29240598,Fogo
0.001260535817264942,5.481293779360095e-08,5.610502152771722e-10,4.584848792338575e-12,-2.0418691662526672e-22,-8.679294190483329e-16,1.1126654885904929e-22,18055275.0,16475295.0,531376395.0,709992675.0,570989115.0,1579980.0000000007,-1579979.9999999981,-655635.1017638773,136218730.94979644,93981978.60244232,Fogo
